array_index,manifest_id,lineage_task,value_head,seed,snapshot_epoch,source_checkpoint_ref,source_checkpoint_sha256,source_training_job_id,validation_module,validation_manifest_sha256,validation_module_sha256,ready_manifest_sha256,code_commit
215,mprime-final-s2-on-1963100312-phase-b-a-rescore,16,on,1963100312,99,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125886/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-2fc32f3/snapshots/snapshot_99_1.0000",af13b2832a770e884e5248f88e05ba0a11a7bdd01d8b05c16628c20ee50e42a1,21303733,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
216,mprime-final-s2-on-1972442430-phase-b-a-rescore,17,on,1972442430,45,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125892/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-72aea46/snapshots/snapshot_45_1.0000",ac9d9f81f373708f80c57ee4edb5914ee2f6455841bf69541ca8f5dbdd843b03,21303734,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
217,mprime-final-s2-on-1972442430-phase-b-a-rescore,17,on,1972442430,50,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125892/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-72aea46/snapshots/snapshot_50_1.0000",a6d2f17e319a56c1f5ab6bdafbb3d24bbd360301c25513378697d183fd5cba0c,21303734,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
218,mprime-final-s2-on-1972442430-phase-b-a-rescore,17,on,1972442430,55,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125892/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-72aea46/snapshots/snapshot_55_1.0000",bc3f0cc8f452013549da99add1e7056b98e145fb4ac60801f4c69bc869c118a8,21303734,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
219,mprime-final-s2-on-1972442430-phase-b-a-rescore,17,on,1972442430,60,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125892/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-72aea46/snapshots/snapshot_60_1.0000",0f7e9aa353d3951fbc02a3db72285cca5131cb14eb657c4330d1f391dd8317d2,21303734,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
220,mprime-final-s2-on-1972442430-phase-b-a-rescore,17,on,1972442430,65,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125892/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-72aea46/snapshots/snapshot_65_1.0000",3b74461775f0794303cb5f981f03573f6096d4b0e25c85ceddacc022abeea535,21303734,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
221,mprime-final-s2-on-1972442430-phase-b-a-rescore,17,on,1972442430,70,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125892/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-72aea46/snapshots/snapshot_70_1.0000",6393275e1fbe280fe3fb717d5dc5b2d8a9e623c42a691f0a7ef7b018de4a9997,21303734,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
222,mprime-final-s2-on-1972442430-phase-b-a-rescore,17,on,1972442430,75,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125892/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-72aea46/snapshots/snapshot_75_1.0000",98afbe7f729e98595aa9668d3d85f77ce614e2817ca85c882a6151eca741c99f,21303734,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
223,mprime-final-s2-on-1972442430-phase-b-a-rescore,17,on,1972442430,80,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125892/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-72aea46/snapshots/snapshot_80_1.0000",082cc11472d85613b6eed6209ee0d95abea9c26a8a9231a6dad884ac627d30be,21303734,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
224,mprime-final-s2-on-1972442430-phase-b-a-rescore,17,on,1972442430,85,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125892/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-72aea46/snapshots/snapshot_85_1.0000",9d159f5ac173d69498e56fea58f969a70c7dd2b8f27dae24e5309567f267cc0f,21303734,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
225,mprime-final-s2-on-1972442430-phase-b-a-rescore,17,on,1972442430,90,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125892/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-72aea46/snapshots/snapshot_90_1.0000",6e7c8d564beb46ecfb5bc2c5af21f12cad8277d3616cee655322cf6742d126c5,21303734,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
226,mprime-final-s2-on-1972442430-phase-b-a-rescore,17,on,1972442430,95,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125892/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-72aea46/snapshots/snapshot_95_1.0000",5c575329e406ac7d87340bb2b4ea2ab8671981ec2bd5b6219f284d5a1fa5abba,21303734,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
227,mprime-final-s2-on-1972442430-phase-b-a-rescore,17,on,1972442430,99,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125892/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-72aea46/snapshots/snapshot_99_1.0000",9a9bf53d4ad4eebf24612a747141c74f393e4147efc7b21d10f4032a759bebf3,21303734,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
228,mprime-final-s2-on-2011206605-phase-b-a-rescore,18,on,2011206605,55,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125889/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-067843/snapshots/snapshot_55_1.0000",4d6406b8c5561b275e2ccdbaba975abe5ad041d51d19c1b580140e1bd66fbaf8,21303735,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
229,mprime-final-s2-on-2011206605-phase-b-a-rescore,18,on,2011206605,60,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125889/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-067843/snapshots/snapshot_60_1.0000",e2951d9a0d60602dee80b45e0a24aa6ad14bc5117f24e4ced9df6ace7e7c6fe0,21303735,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
230,mprime-final-s2-on-2011206605-phase-b-a-rescore,18,on,2011206605,65,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125889/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-067843/snapshots/snapshot_65_1.0000",21ac83d2335358dcbfe20065e58f0fc9290aabe9bcb18887838c5be675d552e6,21303735,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
231,mprime-final-s2-on-2011206605-phase-b-a-rescore,18,on,2011206605,70,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125889/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-067843/snapshots/snapshot_70_1.0000",b154f5fa316b538242ef30a733a5c7c0cff68670628089b5a4a6e689a503f878,21303735,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
232,mprime-final-s2-on-2011206605-phase-b-a-rescore,18,on,2011206605,75,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125889/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-067843/snapshots/snapshot_75_1.0000",20769fb091c5bd5ca063a1cff67a2ee131c8b9a8891f48bb8cb2e4e12b1ebbf3,21303735,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
233,mprime-final-s2-on-2011206605-phase-b-a-rescore,18,on,2011206605,80,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125889/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-067843/snapshots/snapshot_80_1.0000",20b9bc1860682b0af2b7ac493e35ed727a0c96d5cdef7687885e1a523a52a2a7,21303735,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
234,mprime-final-s2-on-2011206605-phase-b-a-rescore,18,on,2011206605,85,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125889/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-067843/snapshots/snapshot_85_1.0000",5bca2ede3fde1719e518cb46760411d6bce20d4fec94ab3e3230ac832613ea16,21303735,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
235,mprime-final-s2-on-2011206605-phase-b-a-rescore,18,on,2011206605,90,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125889/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-067843/snapshots/snapshot_90_1.0000",ac1882a00643ad9c279dc6df103e3c10fdac2777e21270faade7a2d81bda7661,21303735,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
236,mprime-final-s2-on-2011206605-phase-b-a-rescore,18,on,2011206605,95,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125889/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-067843/snapshots/snapshot_95_1.0000",ce3b6eae47079f04d6920fc7eb9ea816ce1ddceaf3331e84b768c32d8a3a5623,21303735,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
237,mprime-final-s2-on-2011206605-phase-b-a-rescore,18,on,2011206605,99,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125889/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-067843/snapshots/snapshot_99_1.0000",e0be8275f7dad1149955f25451600b8aa72e5abb04fa118f55c96032c88e98fa,21303735,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
238,mprime-final-s2-on-2082152039-phase-b-a-rescore,19,on,2082152039,65,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125887/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-faf7d6/snapshots/snapshot_65_1.0000",132947eb582722471059c18ca99873b9403924bfa0aa40da9ec1cb6a1b62938b,21303736,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
239,mprime-final-s2-on-2082152039-phase-b-a-rescore,19,on,2082152039,70,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125887/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-faf7d6/snapshots/snapshot_70_1.0000",4d9bd8160471e25daf2ecbc8b910092e9f417c8bea67bd1871795780962e221b,21303736,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
240,mprime-final-s2-on-2082152039-phase-b-a-rescore,19,on,2082152039,75,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125887/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-faf7d6/snapshots/snapshot_75_1.0000",e7024254b3749d71e3c710680eaea223471305dd13105a49a049b1cdbf144ae2,21303736,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
241,mprime-final-s2-on-2082152039-phase-b-a-rescore,19,on,2082152039,80,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125887/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-faf7d6/snapshots/snapshot_80_1.0000",4a75b2e3ce1192dbd1d027a0a61bc80a3a8713e7ae6ab2c0393b9f64248cf25e,21303736,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
242,mprime-final-s2-on-2082152039-phase-b-a-rescore,19,on,2082152039,85,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125887/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-faf7d6/snapshots/snapshot_85_1.0000",75ffabd264a64f2eb947684062d52ac72dd8ae22ed8004c13a27cb679a0afb7f,21303736,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
243,mprime-final-s2-on-2082152039-phase-b-a-rescore,19,on,2082152039,90,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125887/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-faf7d6/snapshots/snapshot_90_1.0000",9e75805e6e304f1ea59ca09917aff422cd37ff34b70a51e1ebd7ec09d71ed653,21303736,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
244,mprime-final-s2-on-2082152039-phase-b-a-rescore,19,on,2082152039,95,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125887/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-faf7d6/snapshots/snapshot_95_1.0000",f54b1a0d8471ad532c98bce7ddf996ff3804642213243f5ff7fe82ffd3b620d4,21303736,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
245,mprime-final-s2-on-2082152039-phase-b-a-rescore,19,on,2082152039,99,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:25:34.125887/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942419-faf7d6/snapshots/snapshot_99_1.0000",9a7dd2c0360bcc28dd44930506b2153a0f9bf8e95a12c382a6f9f3d3550b2564,21303736,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
