source_log,instance,step,elapsed_seconds,current_action,proposed_action,network_argmax_action,max_visit_count,number_tied_at_max_visits,tie_break_reason,current_policy_rank,proposed_policy_rank
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2395,4312.986304283142,102,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2396,4314.851006984711,103,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2397,4324.402336835861,105,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2398,4326.341626405716,106,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2399,4328.269914627075,107,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2400,4330.207176208496,108,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2401,4332.139091968536,109,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2402,4333.905862569809,110,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2403,4335.7723116874695,91,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2404,4394.764961004257,91,111,111,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2405,4396.264052629471,94,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2406,4397.793954610825,95,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2407,4399.385716676712,96,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2408,4400.907092094421,97,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2409,4409.643519639969,98,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2410,4411.552709341049,99,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2411,4413.704832792282,100,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2412,4415.8316197395325,101,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2413,4417.736793041229,102,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2414,4419.561681032181,103,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2415,4421.044538974762,105,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2416,4422.69024515152,106,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2417,4424.571299314499,107,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2418,4426.162046432495,108,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2419,4428.310608148575,109,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2420,4430.42905497551,110,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2421,4432.050619125366,92,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2422,4441.022656202316,92,111,111,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2423,4443.011273860931,95,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2424,4445.092300415039,96,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2425,4447.035441160202,97,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2426,4448.986321210861,98,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2427,4450.991306304932,99,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2428,4452.482459783554,100,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2429,4454.1743993759155,101,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2430,4455.726277112961,102,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2431,4457.26327586174,103,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2432,4459.320563793182,105,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2433,4461.397279024124,106,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2434,4463.208316326141,107,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2435,4472.642508029938,108,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2436,4474.826691150665,109,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2437,4476.709460258484,110,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2438,4478.5233561992645,94,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2439,4480.350645780563,94,111,111,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2440,4482.206404685974,96,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2441,4483.7515115737915,97,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2442,4485.277690410614,98,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2443,4486.954446554184,99,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2444,4488.686186552048,100,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2445,4490.702643156052,101,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2446,4492.894180297852,102,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2447,4502.064209699631,103,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2448,4503.91351890564,105,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2449,4505.834478378296,106,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2450,4507.711443185806,107,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2451,4509.485745668411,108,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2452,4548.4833216667175,109,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2453,4550.037372589111,110,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2454,4551.90652012825,95,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2455,4553.472712278366,95,111,111,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2456,4554.920390844345,97,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2457,4556.6225752830505,98,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2458,4558.604942321777,99,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2459,4560.891444444656,100,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2460,4570.141045331955,101,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2461,4571.963330984116,102,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2462,4573.659233093262,103,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2463,4575.683438539505,105,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2464,4577.510618209839,106,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2465,4579.282927036285,107,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2466,4580.828240871429,108,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2467,4582.5632746219635,109,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2468,4584.188366651535,110,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2469,4585.925375699997,96,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2470,4587.793594121933,96,111,111,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2471,4589.981234073639,98,111,111,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2472,4591.686281442642,97,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2473,4601.323249340057,97,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2474,4603.223400115967,98,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2475,4604.791326999664,98,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2476,4606.505344390869,99,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2477,4608.444495201111,99,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2478,4610.291519641876,99,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2479,4611.75323343277,99,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2480,4613.357272863388,100,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2481,4615.034698963165,100,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2482,4616.58399605751,100,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2483,4618.464921951294,100,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2484,4620.513696670532,100,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2485,4629.842308521271,101,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2486,4631.755692720413,101,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2487,4633.324073553085,101,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2488,4635.016716480255,101,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2489,4636.541476964951,101,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2490,4638.373822927475,101,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2491,4640.067314147949,102,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2492,4641.525320529938,102,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2493,4642.909987688065,102,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2494,4644.64723777771,102,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2495,4646.455123901367,102,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2496,4648.494411468506,102,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2497,4650.470198869705,102,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2498,4660.380607128143,103,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2499,4662.047270298004,103,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2500,4663.810466766357,103,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2501,4692.148397922516,103,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2502,4693.524483203888,103,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2503,4694.997131109238,103,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2504,4696.730505228043,103,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2505,4698.266464948654,103,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2506,4699.758626937866,105,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2507,4701.265001535416,105,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2508,4703.0144419670105,105,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2509,4704.932418346405,105,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2510,4714.123397111893,105,111,111,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2511,4716.159217119217,105,111,111,5,4,policy_prior,4,1
